vignette_id,run_id,model,d_i,n_voices_in_run
BANCO-007,18,openai/gpt-4o,0.1042610980,16
BANCO-007,18,anthropic/claude-sonnet-4.5,0.0756022191,16
BANCO-007,18,google/gemini-2.5-flash,0.0801943594,16
BANCO-007,18,mistralai/ministral-14b-2512,0.1081839855,16
BANCO-007,18,mistralai/mistral-large-2512,0.0967055795,16
BANCO-007,18,meta-llama/llama-3.3-70b-instruct,0.1073023998,16
BANCO-007,18,qwen/qwen3.7-plus,0.0752705551,16
BANCO-007,18,x-ai/grok-4.3,0.0980158759,16
BANCO-007,18,google/gemini-3-flash-preview,0.0776269502,16
BANCO-007,18,anthropic/claude-haiku-4.5,0.0931507335,16
BANCO-007,18,google/gemma-4-26b-a4b-it,0.0855232688,16
BANCO-007,18,deepseek/deepseek-v4-flash,0.0781633965,16
BANCO-007,18,minimax/minimax-m3,0.1024098194,16
BANCO-007,18,z-ai/glm-5.2,0.1055111918,16
BANCO-007,18,deepseek/deepseek-v4-pro,0.0907874825,16
BANCO-007,18,google/gemma-4-31b-it,0.0824833043,16
BANCO-007,19,openai/gpt-4o,0.1078835970,16
BANCO-007,19,anthropic/claude-sonnet-4.5,0.0971569144,16
BANCO-007,19,google/gemini-2.5-flash,0.0805753643,16
BANCO-007,19,mistralai/ministral-14b-2512,0.1147693281,16
BANCO-007,19,mistralai/mistral-large-2512,0.0968551233,16
BANCO-007,19,meta-llama/llama-3.3-70b-instruct,0.1108942676,16
BANCO-007,19,qwen/qwen3.7-plus,0.0748037811,16
BANCO-007,19,x-ai/grok-4.3,0.0940836710,16
BANCO-007,19,google/gemini-3-flash-preview,0.0731459647,16
BANCO-007,19,anthropic/claude-haiku-4.5,0.1070870817,16
BANCO-007,19,google/gemma-4-26b-a4b-it,0.0769732822,16
BANCO-007,19,deepseek/deepseek-v4-flash,0.0728878226,16
BANCO-007,19,minimax/minimax-m3,0.0878281495,16
BANCO-007,19,z-ai/glm-5.2,0.0721769953,16
BANCO-007,19,deepseek/deepseek-v4-pro,0.0843781778,16
BANCO-007,19,google/gemma-4-31b-it,0.0762097228,16
BANCO-007,20,openai/gpt-4o,0.1045809393,16
BANCO-007,20,anthropic/claude-sonnet-4.5,0.0777977244,16
BANCO-007,20,google/gemini-2.5-flash,0.0768326750,16
BANCO-007,20,mistralai/ministral-14b-2512,0.0916684453,16
BANCO-007,20,mistralai/mistral-large-2512,0.0795210793,16
BANCO-007,20,meta-llama/llama-3.3-70b-instruct,0.1075965387,16
BANCO-007,20,qwen/qwen3.7-plus,0.0645547063,16
BANCO-007,20,x-ai/grok-4.3,0.0863441054,16
BANCO-007,20,google/gemini-3-flash-preview,0.0658646420,16
BANCO-007,20,anthropic/claude-haiku-4.5,0.0840095393,16
BANCO-007,20,google/gemma-4-26b-a4b-it,0.0711167624,16
BANCO-007,20,deepseek/deepseek-v4-flash,0.0713253476,16
BANCO-007,20,minimax/minimax-m3,0.0972128895,16
BANCO-007,20,z-ai/glm-5.2,0.0742690537,16
BANCO-007,20,deepseek/deepseek-v4-pro,0.0762413946,16
BANCO-007,20,google/gemma-4-31b-it,0.0754377134,16
BANCO-007,21,openai/gpt-4o,0.1068959025,16
BANCO-007,21,anthropic/claude-sonnet-4.5,0.0873874612,16
BANCO-007,21,google/gemini-2.5-flash,0.0813439092,16
BANCO-007,21,mistralai/ministral-14b-2512,0.1135552399,16
BANCO-007,21,mistralai/mistral-large-2512,0.0976105748,16
BANCO-007,21,meta-llama/llama-3.3-70b-instruct,0.1073468012,16
BANCO-007,21,qwen/qwen3.7-plus,0.0781996640,16
BANCO-007,21,x-ai/grok-4.3,0.1048275578,16
BANCO-007,21,google/gemini-3-flash-preview,0.0780845439,16
BANCO-007,21,anthropic/claude-haiku-4.5,0.1105172860,16
BANCO-007,21,google/gemma-4-26b-a4b-it,0.0797476074,16
BANCO-007,21,deepseek/deepseek-v4-flash,0.0741596274,16
BANCO-007,21,minimax/minimax-m3,0.0901301899,16
BANCO-007,21,z-ai/glm-5.2,0.0832379604,16
BANCO-007,21,deepseek/deepseek-v4-pro,0.0906985813,16
BANCO-007,21,google/gemma-4-31b-it,0.0795079140,16
BANCO-007,22,openai/gpt-4o,0.1119681851,15
BANCO-007,22,anthropic/claude-sonnet-4.5,0.0850714563,15
BANCO-007,22,google/gemini-2.5-flash,0.0724538364,15
BANCO-007,22,mistralai/ministral-14b-2512,0.1092702483,15
BANCO-007,22,mistralai/mistral-large-2512,0.1083870612,15
BANCO-007,22,meta-llama/llama-3.3-70b-instruct,0.1194401420,15
BANCO-007,22,qwen/qwen3.7-plus,0.0733499522,15
BANCO-007,22,x-ai/grok-4.3,0.0960090219,15
BANCO-007,22,google/gemini-3-flash-preview,0.0634286740,15
BANCO-007,22,anthropic/claude-haiku-4.5,0.0776092068,15
BANCO-007,22,google/gemma-4-26b-a4b-it,0.0717995195,15
BANCO-007,22,deepseek/deepseek-v4-flash,0.0689249467,15
BANCO-007,22,z-ai/glm-5.2,0.0763253940,15
BANCO-007,22,deepseek/deepseek-v4-pro,0.0782040640,15
BANCO-007,22,google/gemma-4-31b-it,0.0724787049,15
BANCO-007,23,openai/gpt-4o,0.1162371809,16
BANCO-007,23,anthropic/claude-sonnet-4.5,0.0836507882,16
BANCO-007,23,google/gemini-2.5-flash,0.0830369007,16
BANCO-007,23,mistralai/ministral-14b-2512,0.1075733323,16
BANCO-007,23,mistralai/mistral-large-2512,0.0906222117,16
BANCO-007,23,meta-llama/llama-3.3-70b-instruct,0.1111611995,16
BANCO-007,23,qwen/qwen3.7-plus,0.0709166543,16
BANCO-007,23,x-ai/grok-4.3,0.0936126840,16
BANCO-007,23,google/gemini-3-flash-preview,0.0740623342,16
BANCO-007,23,anthropic/claude-haiku-4.5,0.0871624433,16
BANCO-007,23,google/gemma-4-26b-a4b-it,0.0756773469,16
BANCO-007,23,deepseek/deepseek-v4-flash,0.0708263051,16
BANCO-007,23,minimax/minimax-m3,0.0705227377,16
BANCO-007,23,z-ai/glm-5.2,0.0722085125,16
BANCO-007,23,deepseek/deepseek-v4-pro,0.0824996907,16
BANCO-007,23,google/gemma-4-31b-it,0.0711801878,16
BANCO-007,24,openai/gpt-4o,0.1100397198,16
BANCO-007,24,anthropic/claude-sonnet-4.5,0.0831911404,16
BANCO-007,24,google/gemini-2.5-flash,0.0775534819,16
BANCO-007,24,mistralai/ministral-14b-2512,0.0923902047,16
BANCO-007,24,mistralai/mistral-large-2512,0.0956452288,16
BANCO-007,24,meta-llama/llama-3.3-70b-instruct,0.1110264087,16
BANCO-007,24,qwen/qwen3.7-plus,0.0751899283,16
BANCO-007,24,x-ai/grok-4.3,0.1017965053,16
BANCO-007,24,google/gemini-3-flash-preview,0.0755525307,16
BANCO-007,24,anthropic/claude-haiku-4.5,0.0926805865,16
BANCO-007,24,google/gemma-4-26b-a4b-it,0.0819906806,16
BANCO-007,24,deepseek/deepseek-v4-flash,0.0740435964,16
BANCO-007,24,minimax/minimax-m3,0.1006965899,16
BANCO-007,24,z-ai/glm-5.2,0.0680766787,16
BANCO-007,24,deepseek/deepseek-v4-pro,0.0702119146,16
BANCO-007,24,google/gemma-4-31b-it,0.0871836393,16
BANCO-007,25,openai/gpt-4o,0.1072444460,16
BANCO-007,25,anthropic/claude-sonnet-4.5,0.0941657827,16
BANCO-007,25,google/gemini-2.5-flash,0.0786238538,16
BANCO-007,25,mistralai/ministral-14b-2512,0.1211971057,16
BANCO-007,25,mistralai/mistral-large-2512,0.1069766323,16
BANCO-007,25,meta-llama/llama-3.3-70b-instruct,0.1180359634,16
BANCO-007,25,qwen/qwen3.7-plus,0.0758490220,16
BANCO-007,25,x-ai/grok-4.3,0.0948658729,16
BANCO-007,25,google/gemini-3-flash-preview,0.0694492219,16
BANCO-007,25,anthropic/claude-haiku-4.5,0.0860228102,16
BANCO-007,25,google/gemma-4-26b-a4b-it,0.0723372233,16
BANCO-007,25,deepseek/deepseek-v4-flash,0.0706771919,16
BANCO-007,25,minimax/minimax-m3,0.1063811447,16
BANCO-007,25,z-ai/glm-5.2,0.0889019365,16
BANCO-007,25,deepseek/deepseek-v4-pro,0.0844018038,16
BANCO-007,25,google/gemma-4-31b-it,0.0759931099,16
BANCO-007,26,openai/gpt-4o,0.1034241701,15
BANCO-007,26,anthropic/claude-sonnet-4.5,0.0896091397,15
BANCO-007,26,google/gemini-2.5-flash,0.0744879632,15
BANCO-007,26,mistralai/ministral-14b-2512,0.0990406963,15
BANCO-007,26,mistralai/mistral-large-2512,0.1047651701,15
BANCO-007,26,meta-llama/llama-3.3-70b-instruct,0.1142104102,15
BANCO-007,26,qwen/qwen3.7-plus,0.0691142612,15
BANCO-007,26,x-ai/grok-4.3,0.1071697192,15
BANCO-007,26,google/gemini-3-flash-preview,0.0719256881,15
BANCO-007,26,anthropic/claude-haiku-4.5,0.0972336099,15
BANCO-007,26,google/gemma-4-26b-a4b-it,0.0714588727,15
BANCO-007,26,deepseek/deepseek-v4-flash,0.0689326864,15
BANCO-007,26,z-ai/glm-5.2,0.0854438999,15
BANCO-007,26,deepseek/deepseek-v4-pro,0.0803700467,15
BANCO-007,26,google/gemma-4-31b-it,0.0727889328,15
BANCO-007,27,openai/gpt-4o,0.1157638886,15
BANCO-007,27,anthropic/claude-sonnet-4.5,0.0764883470,15
BANCO-007,27,google/gemini-2.5-flash,0.0962909833,15
BANCO-007,27,mistralai/ministral-14b-2512,0.1135539562,15
BANCO-007,27,mistralai/mistral-large-2512,0.1140139498,15
BANCO-007,27,meta-llama/llama-3.3-70b-instruct,0.1196436176,15
BANCO-007,27,qwen/qwen3.7-plus,0.0832677753,15
BANCO-007,27,x-ai/grok-4.3,0.1078503536,15
BANCO-007,27,google/gemini-3-flash-preview,0.0802695659,15
BANCO-007,27,anthropic/claude-haiku-4.5,0.1017796318,15
BANCO-007,27,google/gemma-4-26b-a4b-it,0.0811133849,15
BANCO-007,27,deepseek/deepseek-v4-flash,0.0858944357,15
BANCO-007,27,z-ai/glm-5.2,0.0964230695,15
BANCO-007,27,deepseek/deepseek-v4-pro,0.0932779779,15
BANCO-007,27,google/gemma-4-31b-it,0.0880555011,15
BANCO-007,28,openai/gpt-4o,0.1107583283,16
BANCO-007,28,anthropic/claude-sonnet-4.5,0.0833375685,16
BANCO-007,28,google/gemini-2.5-flash,0.0853383711,16
BANCO-007,28,mistralai/ministral-14b-2512,0.1027593962,16
BANCO-007,28,mistralai/mistral-large-2512,0.0979948862,16
BANCO-007,28,meta-llama/llama-3.3-70b-instruct,0.1102968325,16
BANCO-007,28,qwen/qwen3.7-plus,0.0742135129,16
BANCO-007,28,x-ai/grok-4.3,0.0971851655,16
BANCO-007,28,google/gemini-3-flash-preview,0.0762643827,16
BANCO-007,28,anthropic/claude-haiku-4.5,0.1014705990,16
BANCO-007,28,google/gemma-4-26b-a4b-it,0.0762271065,16
BANCO-007,28,deepseek/deepseek-v4-flash,0.0788138959,16
BANCO-007,28,minimax/minimax-m3,0.1197618522,16
BANCO-007,28,z-ai/glm-5.2,0.0742968840,16
BANCO-007,28,deepseek/deepseek-v4-pro,0.0821307983,16
BANCO-007,28,google/gemma-4-31b-it,0.0830120277,16
BANCO-007,29,openai/gpt-4o,0.1004397000,16
BANCO-007,29,anthropic/claude-sonnet-4.5,0.0761958771,16
BANCO-007,29,google/gemini-2.5-flash,0.0962857963,16
BANCO-007,29,mistralai/ministral-14b-2512,0.1026248040,16
BANCO-007,29,mistralai/mistral-large-2512,0.1001363518,16
BANCO-007,29,meta-llama/llama-3.3-70b-instruct,0.1117097311,16
BANCO-007,29,qwen/qwen3.7-plus,0.0740429406,16
BANCO-007,29,x-ai/grok-4.3,0.0925767470,16
BANCO-007,29,google/gemini-3-flash-preview,0.0714361109,16
BANCO-007,29,anthropic/claude-haiku-4.5,0.0730986261,16
BANCO-007,29,google/gemma-4-26b-a4b-it,0.0805786748,16
BANCO-007,29,deepseek/deepseek-v4-flash,0.0734756749,16
BANCO-007,29,minimax/minimax-m3,0.0799666651,16
BANCO-007,29,z-ai/glm-5.2,0.0821423355,16
BANCO-007,29,deepseek/deepseek-v4-pro,0.0852994250,16
BANCO-007,29,google/gemma-4-31b-it,0.0738038072,16
BANCO-007,30,openai/gpt-4o,0.1145898303,16
BANCO-007,30,anthropic/claude-sonnet-4.5,0.0826129142,16
BANCO-007,30,google/gemini-2.5-flash,0.0751976190,16
BANCO-007,30,mistralai/ministral-14b-2512,0.1339937669,16
BANCO-007,30,mistralai/mistral-large-2512,0.1053021129,16
BANCO-007,30,meta-llama/llama-3.3-70b-instruct,0.1109289995,16
BANCO-007,30,qwen/qwen3.7-plus,0.0661700510,16
BANCO-007,30,x-ai/grok-4.3,0.0951539771,16
BANCO-007,30,google/gemini-3-flash-preview,0.0711406993,16
BANCO-007,30,anthropic/claude-haiku-4.5,0.0935438728,16
BANCO-007,30,google/gemma-4-26b-a4b-it,0.0865644959,16
BANCO-007,30,deepseek/deepseek-v4-flash,0.0764309767,16
BANCO-007,30,minimax/minimax-m3,0.0765436892,16
BANCO-007,30,z-ai/glm-5.2,0.0872456017,16
BANCO-007,30,deepseek/deepseek-v4-pro,0.0771769211,16
BANCO-007,30,google/gemma-4-31b-it,0.0712916776,16
BANCO-008,1,openai/gpt-4o,0.1102671116,16
BANCO-008,1,anthropic/claude-sonnet-4.5,0.0910081571,16
BANCO-008,1,google/gemini-2.5-flash,0.1040237867,16
BANCO-008,1,mistralai/ministral-14b-2512,0.1272219081,16
BANCO-008,1,mistralai/mistral-large-2512,0.0975797051,16
BANCO-008,1,meta-llama/llama-3.3-70b-instruct,0.1228794921,16
BANCO-008,1,qwen/qwen3.7-plus,0.0764597109,16
BANCO-008,1,x-ai/grok-4.3,0.1055748911,16
BANCO-008,1,google/gemini-3-flash-preview,0.0711039821,16
BANCO-008,1,anthropic/claude-haiku-4.5,0.1036292274,16
BANCO-008,1,google/gemma-4-26b-a4b-it,0.0778664064,16
BANCO-008,1,deepseek/deepseek-v4-flash,0.0715894967,16
BANCO-008,1,minimax/minimax-m3,0.0909082123,16
BANCO-008,1,z-ai/glm-5.2,0.0920581658,16
BANCO-008,1,deepseek/deepseek-v4-pro,0.1019106680,16
BANCO-008,1,google/gemma-4-31b-it,0.0825067229,16
BANCO-008,2,openai/gpt-4o,0.0972367889,16
BANCO-008,2,anthropic/claude-sonnet-4.5,0.0870827888,16
BANCO-008,2,google/gemini-2.5-flash,0.0807176018,16
BANCO-008,2,mistralai/ministral-14b-2512,0.1052166546,16
BANCO-008,2,mistralai/mistral-large-2512,0.1000488668,16
BANCO-008,2,meta-llama/llama-3.3-70b-instruct,0.1119901713,16
BANCO-008,2,qwen/qwen3.7-plus,0.0696701406,16
BANCO-008,2,x-ai/grok-4.3,0.0971886952,16
BANCO-008,2,google/gemini-3-flash-preview,0.0784189853,16
BANCO-008,2,anthropic/claude-haiku-4.5,0.0804996915,16
BANCO-008,2,google/gemma-4-26b-a4b-it,0.0706806241,16
BANCO-008,2,deepseek/deepseek-v4-flash,0.0831114512,16
BANCO-008,2,minimax/minimax-m3,0.0784308076,16
BANCO-008,2,z-ai/glm-5.2,0.0844125002,16
BANCO-008,2,deepseek/deepseek-v4-pro,0.0745753995,16
BANCO-008,2,google/gemma-4-31b-it,0.0697276239,16
BANCO-008,3,openai/gpt-4o,0.1111204158,16
BANCO-008,3,anthropic/claude-sonnet-4.5,0.0723547138,16
BANCO-008,3,google/gemini-2.5-flash,0.0840977670,16
BANCO-008,3,mistralai/ministral-14b-2512,0.1075277250,16
BANCO-008,3,mistralai/mistral-large-2512,0.0781414046,16
BANCO-008,3,meta-llama/llama-3.3-70b-instruct,0.1130891846,16
BANCO-008,3,qwen/qwen3.7-plus,0.0744330240,16
BANCO-008,3,x-ai/grok-4.3,0.0908552765,16
BANCO-008,3,google/gemini-3-flash-preview,0.0719919854,16
BANCO-008,3,anthropic/claude-haiku-4.5,0.1019064198,16
BANCO-008,3,google/gemma-4-26b-a4b-it,0.0747342927,16
BANCO-008,3,deepseek/deepseek-v4-flash,0.0673483992,16
BANCO-008,3,minimax/minimax-m3,0.0872854908,16
BANCO-008,3,z-ai/glm-5.2,0.0907152103,16
BANCO-008,3,deepseek/deepseek-v4-pro,0.0914410093,16
BANCO-008,3,google/gemma-4-31b-it,0.0801542985,16
BANCO-008,4,openai/gpt-4o,0.0962921146,16
BANCO-008,4,anthropic/claude-sonnet-4.5,0.0729383460,16
BANCO-008,4,google/gemini-2.5-flash,0.0841712622,16
BANCO-008,4,mistralai/ministral-14b-2512,0.1098181624,16
BANCO-008,4,mistralai/mistral-large-2512,0.0968238259,16
BANCO-008,4,meta-llama/llama-3.3-70b-instruct,0.1111675659,16
BANCO-008,4,qwen/qwen3.7-plus,0.0692925080,16
BANCO-008,4,x-ai/grok-4.3,0.0978714610,16
BANCO-008,4,google/gemini-3-flash-preview,0.0737312358,16
BANCO-008,4,anthropic/claude-haiku-4.5,0.0904868391,16
BANCO-008,4,google/gemma-4-26b-a4b-it,0.0781834572,16
BANCO-008,4,deepseek/deepseek-v4-flash,0.0728924162,16
BANCO-008,4,minimax/minimax-m3,0.0918340851,16
BANCO-008,4,z-ai/glm-5.2,0.0812610973,16
BANCO-008,4,deepseek/deepseek-v4-pro,0.0894165419,16
BANCO-008,4,google/gemma-4-31b-it,0.0747876325,16
BANCO-008,5,openai/gpt-4o,0.1030154757,16
BANCO-008,5,anthropic/claude-sonnet-4.5,0.0817560362,16
BANCO-008,5,google/gemini-2.5-flash,0.0946703883,16
BANCO-008,5,mistralai/ministral-14b-2512,0.1084581622,16
BANCO-008,5,mistralai/mistral-large-2512,0.0992072788,16
BANCO-008,5,meta-llama/llama-3.3-70b-instruct,0.1044988136,16
BANCO-008,5,qwen/qwen3.7-plus,0.0726533737,16
BANCO-008,5,x-ai/grok-4.3,0.0924695615,16
BANCO-008,5,google/gemini-3-flash-preview,0.0781216322,16
BANCO-008,5,anthropic/claude-haiku-4.5,0.0978669577,16
BANCO-008,5,google/gemma-4-26b-a4b-it,0.0723033319,16
BANCO-008,5,deepseek/deepseek-v4-flash,0.0809213316,16
BANCO-008,5,minimax/minimax-m3,0.0882423605,16
BANCO-008,5,z-ai/glm-5.2,0.0955895724,16
BANCO-008,5,deepseek/deepseek-v4-pro,0.0864919914,16
BANCO-008,5,google/gemma-4-31b-it,0.0747814582,16
BANCO-008,6,openai/gpt-4o,0.0966175074,16
BANCO-008,6,anthropic/claude-sonnet-4.5,0.0785111803,16
BANCO-008,6,google/gemini-2.5-flash,0.0993401070,16
BANCO-008,6,mistralai/ministral-14b-2512,0.0942932304,16
BANCO-008,6,mistralai/mistral-large-2512,0.1073766389,16
BANCO-008,6,meta-llama/llama-3.3-70b-instruct,0.1024058162,16
BANCO-008,6,qwen/qwen3.7-plus,0.0853270644,16
BANCO-008,6,x-ai/grok-4.3,0.0955587748,16
BANCO-008,6,google/gemini-3-flash-preview,0.0751411554,16
BANCO-008,6,anthropic/claude-haiku-4.5,0.0758676468,16
BANCO-008,6,google/gemma-4-26b-a4b-it,0.0713559486,16
BANCO-008,6,deepseek/deepseek-v4-flash,0.0734516978,16
BANCO-008,6,minimax/minimax-m3,0.0959531320,16
BANCO-008,6,z-ai/glm-5.2,0.0781452897,16
BANCO-008,6,deepseek/deepseek-v4-pro,0.0830839674,16
BANCO-008,6,google/gemma-4-31b-it,0.0774285798,16
BANCO-008,7,openai/gpt-4o,0.1033979005,16
BANCO-008,7,anthropic/claude-sonnet-4.5,0.0878677717,16
BANCO-008,7,google/gemini-2.5-flash,0.0760662931,16
BANCO-008,7,mistralai/ministral-14b-2512,0.1184751167,16
BANCO-008,7,mistralai/mistral-large-2512,0.1011737791,16
BANCO-008,7,meta-llama/llama-3.3-70b-instruct,0.1033091678,16
BANCO-008,7,qwen/qwen3.7-plus,0.0768691281,16
BANCO-008,7,x-ai/grok-4.3,0.0930566899,16
BANCO-008,7,google/gemini-3-flash-preview,0.0839737714,16
BANCO-008,7,anthropic/claude-haiku-4.5,0.1060142209,16
BANCO-008,7,google/gemma-4-26b-a4b-it,0.0782483017,16
BANCO-008,7,deepseek/deepseek-v4-flash,0.0723376292,16
BANCO-008,7,minimax/minimax-m3,0.0997792164,16
BANCO-008,7,z-ai/glm-5.2,0.0914081474,16
BANCO-008,7,deepseek/deepseek-v4-pro,0.0819351556,16
BANCO-008,7,google/gemma-4-31b-it,0.0771206576,16
BANCO-008,8,openai/gpt-4o,0.0958744210,15
BANCO-008,8,anthropic/claude-sonnet-4.5,0.0778603926,15
BANCO-008,8,google/gemini-2.5-flash,0.0839829365,15
BANCO-008,8,mistralai/ministral-14b-2512,0.1209284554,15
BANCO-008,8,mistralai/mistral-large-2512,0.0904425768,15
BANCO-008,8,qwen/qwen3.7-plus,0.0788248486,15
BANCO-008,8,x-ai/grok-4.3,0.1028957045,15
BANCO-008,8,google/gemini-3-flash-preview,0.0720437147,15
BANCO-008,8,anthropic/claude-haiku-4.5,0.0931742705,15
BANCO-008,8,google/gemma-4-26b-a4b-it,0.0771797555,15
BANCO-008,8,deepseek/deepseek-v4-flash,0.0726184733,15
BANCO-008,8,minimax/minimax-m3,0.0825813282,15
BANCO-008,8,z-ai/glm-5.2,0.0888999157,15
BANCO-008,8,deepseek/deepseek-v4-pro,0.0835318084,15
BANCO-008,8,google/gemma-4-31b-it,0.0742050224,15
BANCO-008,9,openai/gpt-4o,0.0916660497,16
BANCO-008,9,anthropic/claude-sonnet-4.5,0.0817370403,16
BANCO-008,9,google/gemini-2.5-flash,0.0818312347,16
BANCO-008,9,mistralai/ministral-14b-2512,0.1141973043,16
BANCO-008,9,mistralai/mistral-large-2512,0.0914757074,16
BANCO-008,9,meta-llama/llama-3.3-70b-instruct,0.1076807018,16
BANCO-008,9,qwen/qwen3.7-plus,0.0782314256,16
BANCO-008,9,x-ai/grok-4.3,0.1075670868,16
BANCO-008,9,google/gemini-3-flash-preview,0.0878133802,16
BANCO-008,9,anthropic/claude-haiku-4.5,0.0828713046,16
BANCO-008,9,google/gemma-4-26b-a4b-it,0.0709981214,16
BANCO-008,9,deepseek/deepseek-v4-flash,0.0726787918,16
BANCO-008,9,minimax/minimax-m3,0.0784585090,16
BANCO-008,9,z-ai/glm-5.2,0.0889212282,16
BANCO-008,9,deepseek/deepseek-v4-pro,0.0807982496,16
BANCO-008,9,google/gemma-4-31b-it,0.0703453966,16
BANCO-008,10,openai/gpt-4o,0.1099423727,16
BANCO-008,10,anthropic/claude-sonnet-4.5,0.0779313833,16
BANCO-008,10,google/gemini-2.5-flash,0.0853546949,16
BANCO-008,10,mistralai/ministral-14b-2512,0.1093422418,16
BANCO-008,10,mistralai/mistral-large-2512,0.0901922921,16
BANCO-008,10,meta-llama/llama-3.3-70b-instruct,0.0975229461,16
BANCO-008,10,qwen/qwen3.7-plus,0.0791558143,16
BANCO-008,10,x-ai/grok-4.3,0.1000028611,16
BANCO-008,10,google/gemini-3-flash-preview,0.0803671063,16
BANCO-008,10,anthropic/claude-haiku-4.5,0.0922846084,16
BANCO-008,10,google/gemma-4-26b-a4b-it,0.0703624416,16
BANCO-008,10,deepseek/deepseek-v4-flash,0.0695361062,16
BANCO-008,10,minimax/minimax-m3,0.0834578843,16
BANCO-008,10,z-ai/glm-5.2,0.0793795066,16
BANCO-008,10,deepseek/deepseek-v4-pro,0.0817061841,16
BANCO-008,10,google/gemma-4-31b-it,0.0835106014,16
BANCO-008,11,openai/gpt-4o,0.1035236805,15
BANCO-008,11,anthropic/claude-sonnet-4.5,0.0839020007,15
BANCO-008,11,google/gemini-2.5-flash,0.0993602934,15
BANCO-008,11,mistralai/ministral-14b-2512,0.1046972812,15
BANCO-008,11,mistralai/mistral-large-2512,0.0968141846,15
BANCO-008,11,qwen/qwen3.7-plus,0.0671765333,15
BANCO-008,11,x-ai/grok-4.3,0.1154409878,15
BANCO-008,11,google/gemini-3-flash-preview,0.0700138539,15
BANCO-008,11,anthropic/claude-haiku-4.5,0.0895422161,15
BANCO-008,11,google/gemma-4-26b-a4b-it,0.0728902887,15
BANCO-008,11,deepseek/deepseek-v4-flash,0.0810647535,15
BANCO-008,11,minimax/minimax-m3,0.0992673399,15
BANCO-008,11,z-ai/glm-5.2,0.0913227108,15
BANCO-008,11,deepseek/deepseek-v4-pro,0.0858852381,15
BANCO-008,11,google/gemma-4-31b-it,0.0754295539,15
BANCO-008,12,openai/gpt-4o,0.0955142037,16
BANCO-008,12,anthropic/claude-sonnet-4.5,0.0949069379,16
BANCO-008,12,google/gemini-2.5-flash,0.0766031130,16
BANCO-008,12,mistralai/ministral-14b-2512,0.1033686621,16
BANCO-008,12,mistralai/mistral-large-2512,0.1084871069,16
BANCO-008,12,meta-llama/llama-3.3-70b-instruct,0.1131538546,16
BANCO-008,12,qwen/qwen3.7-plus,0.0775705931,16
BANCO-008,12,x-ai/grok-4.3,0.1029091306,16
BANCO-008,12,google/gemini-3-flash-preview,0.0806637335,16
BANCO-008,12,anthropic/claude-haiku-4.5,0.0868327395,16
BANCO-008,12,google/gemma-4-26b-a4b-it,0.0695481434,16
BANCO-008,12,deepseek/deepseek-v4-flash,0.0694449406,16
BANCO-008,12,minimax/minimax-m3,0.1128149647,16
BANCO-008,12,z-ai/glm-5.2,0.0814511830,16
BANCO-008,12,deepseek/deepseek-v4-pro,0.0807886360,16
BANCO-008,12,google/gemma-4-31b-it,0.0699799869,16
BANCO-008,13,openai/gpt-4o,0.1040146959,16
BANCO-008,13,anthropic/claude-sonnet-4.5,0.0717271611,16
BANCO-008,13,google/gemini-2.5-flash,0.0915953761,16
BANCO-008,13,mistralai/ministral-14b-2512,0.0929049683,16
BANCO-008,13,mistralai/mistral-large-2512,0.0928761904,16
BANCO-008,13,meta-llama/llama-3.3-70b-instruct,0.1057571217,16
BANCO-008,13,qwen/qwen3.7-plus,0.0699804900,16
BANCO-008,13,x-ai/grok-4.3,0.0923414040,16
BANCO-008,13,google/gemini-3-flash-preview,0.0776000928,16
BANCO-008,13,anthropic/claude-haiku-4.5,0.0851471478,16
BANCO-008,13,google/gemma-4-26b-a4b-it,0.0843208121,16
BANCO-008,13,deepseek/deepseek-v4-flash,0.0721421879,16
BANCO-008,13,minimax/minimax-m3,0.0869912071,16
BANCO-008,13,z-ai/glm-5.2,0.0737966250,16
BANCO-008,13,deepseek/deepseek-v4-pro,0.0740289170,16
BANCO-008,13,google/gemma-4-31b-it,0.0617438138,16
BANCO-008,14,openai/gpt-4o,0.0977310547,16
BANCO-008,14,anthropic/claude-sonnet-4.5,0.0813931681,16
BANCO-008,14,google/gemini-2.5-flash,0.0917686170,16
BANCO-008,14,mistralai/ministral-14b-2512,0.0963079820,16
BANCO-008,14,mistralai/mistral-large-2512,0.0855603389,16
BANCO-008,14,meta-llama/llama-3.3-70b-instruct,0.1055856544,16
BANCO-008,14,qwen/qwen3.7-plus,0.0875544889,16
BANCO-008,14,x-ai/grok-4.3,0.1119941712,16
BANCO-008,14,google/gemini-3-flash-preview,0.0806656369,16
BANCO-008,14,anthropic/claude-haiku-4.5,0.0981801808,16
BANCO-008,14,google/gemma-4-26b-a4b-it,0.0789368203,16
BANCO-008,14,deepseek/deepseek-v4-flash,0.1033910558,16
BANCO-008,14,minimax/minimax-m3,0.0899807539,16
BANCO-008,14,z-ai/glm-5.2,0.0857602440,16
BANCO-008,14,deepseek/deepseek-v4-pro,0.0748855458,16
BANCO-008,14,google/gemma-4-31b-it,0.0712200045,16
BANCO-008,15,openai/gpt-4o,0.0942475990,16
BANCO-008,15,anthropic/claude-sonnet-4.5,0.0854107327,16
BANCO-008,15,google/gemini-2.5-flash,0.0777715984,16
BANCO-008,15,mistralai/ministral-14b-2512,0.0858980076,16
